Unique ID,Data Source,WDFW ID,DNR ID,RMAP ID,QIN ID,FS ID,CSP ID,Barrier Type,Latitude (from database),Longitude (from database),Latitude (map adjusted),Longitude (map adjusted),Stream Name,Tributary To Name,Interested Parties,Road Ownership,Road Name,Road Block,Road Number,Mile Post,County,HUC 10 Name,WRIA,Barrier Status,Barrier Passability,Barrier Flag,DST Calculation Adjustment,Fish Type,Total Prioritization Score,Habitat Quantity Score,Habitat Potential Score,Connectivity Score,Current Condition Score,Future Condition Score,Barrier Passability Score,Downstream Barrier Count,Downstream Barrier Count Score,Downstream Minimum Passability,Downstream Minimum Passability Score,Upstream Barrier Count,Upstream Barrier Count Score,Upstream Minimum Passability,Upstream Minimum Passability Score,Maximum Net Anadromous Habitat Gain Score,"Net Habitat Gain (Coho, miles)",Net Upstream Habitat Gain Coho Score,"Total Habitat Gain (Coho, miles)","Net Habitat Gain (Steelhead, miles)",Net Upstream Habitat Gain Steelhead Score,"Total Habitat Gain (Steelhead, miles)","Net Habitat Gain (Chinook, miles)",Net Upstream Habitat Gain Chinook Score,"Total Habitat Gain (Chinook, miles)","Net Habitat Gain (Sockeye, miles)",Net Upstream Habitat Gain Sockeye Score,"Total Habitat Gain (Sockeye, miles)","Net Habitat Gain (Bull Trout, miles)",Net Upstream Habitat Gain Bull Trout Score,"Total Habitat Gain (Bull Trout, miles)","Net Habitat Gain (Resident, miles)",Net Upstream Habitat Gain Resident Score,"Total Habitat Gain (Resident, miles)",Number of Species,Maximum Habitat Potential Score,Net Habitat Potential (Coho Winter),Habitat Potential Coho Winter Score,Net Habitat Potential (Coho Summer),Habitat Potential Coho Summer Score,Net Habitat Potential (Steelhead),Habitat Potential Steelhead Score,Net Habitat Potential (Chinook),Habitat Potential Chinook Score,Number of Documented Species,Documented Coho,Documented Steelhead,Documented Chinook,Documented Sockeye,Documented Bull Trout,Documented Resident,"Stream Temperature (2019, degrees C)",Current Stream Temperature Score,"Stream Temperature (2080, degrees C)",Future Stream Temperature Score,Future Winter Max Flows (Percent Change),Future Winter Max Flows Score,Future Winter Bankfull Flows (Percent Change),Future Winter Bankfull Flows Score,Future Summer Flows,Future Summer Flows Score,x,y
CWCC.04313,WDFW.NoNatural,600054,,,,,,Culvert,47.97326,-123.872924125,47.97316634,-123.872946873,Sol Duc River,Bogachiel River,Olympic National Park; Quileute,Federal,,,,,Clallam,Sol Duc River-Quillayute River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,57.475,22,15,8.6,7.5,4.375,1,2,3,67%,4,4,1,0%,0,4,3.92,4,9.31,3.92,4,9.31,2.76,3,4.84,0,0,0,0,0,5.52,10.44,5,21.64,4,3,0.41,3,0.29,2,0.46,3,0.58,3,2,Yes,Yes,No,No,No,No,14.240333018353,3,16.1062253410536,2,15.5728816801225,3,22.4872552608485,1,41.0352997421506,1,-13789473.36893742,6102391.830404588
CWCC.04314,WDFW.NoNatural,600058,,,,,,Culvert,47.53831,-123.700791841,47.53890727,-123.700775292,Joe Creek,Quinault River,Olympic National Park; Quinault,Federal,,,,,Jefferson,Upper Quinault River,21,Barrier,67%,,,Resident and Anadromous,62.825,10,21.5,18.2,7.5,5.625,3,1,4,Unknown Barrier Status,4,0,5,NA,5,2,1.12,2,1.12,1.12,2,1.12,0.32,1,0.32,0.42,1,0.42,0,0,0,1.13,2,1.13,5,4,0.63,4,0.15,1,0.24,2,0.17,1,4,Yes,Yes,Yes,Yes,No,No,14.8987281631944,3,16.5608625941042,2,20.4428057854856,2,15.2610719985345,4,37.0599684636827,1,-13770307.316282192,6030485.390858205
CWCC.04325,WDFW.NoNatural,811054,,,,,,Culvert,47.815844879,-124.262210753,47.815977935,-124.262403928,unnamed,Hoh River,Hoh,State,H-2000 Rd,,,,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,22.375,0,0,13,5,4.375,1,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13832827.530031785,6076294.540592046
CWCC.04355,WDFW.NoNatural,930678,,,,,,Culvert,47.808169234,-124.256758909,47.808128004,-124.256895396,unnamed,Hoh River,Hoh,Private,,,,,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Anadromous Only,29.575,3,7,10.2,5,4.375,1,1,4,Unknown Barrier Status,4,4,1,33%,2,1,0.64,1,0.64,0.64,1,0.64,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.24,2,0.21,2,0.11,1,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13832214.323070867,6074993.325130499
CWCC.04357,WDFW.NoNatural,930812,,,,,,Culvert,47.817593,-124.264839,47.817580848,-124.264838788,unnamed,Hell Roaring Creek,Hoh,State,FR-H-2000_460,,,,Jefferson,Hoh River,20,Barrier,0%,No Estimated Upstream Habitat Gain (Adjusted); Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,28.775,0,0,19.4,5,4.375,5,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0,0,0,0,0,,0,,0,,0,,0,0,No,No,No,No,No,No,18.6062497784395,2,20.6630416237976,2,17.8149997868815,2,19.7198709824723,2,30.732546961021,1,-13833098.57737089,6076560.265735258
CWCC.04373,WDFW.NoNatural,931073,,,,,,Culvert,47.744734804,-124.334580306,47.7449010770001,-124.334173606,unnamed,Braden Creek,Hoh,Private,,,,,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,37.875,5,10.5,13,5,4.375,1,1,4,Unknown Passability,4,0,5,NA,5,1,0.06,1,0.06,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0.59,1,0.59,3,3,0.36,2,0.5,3,0.19,1,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13840816.89397503,6064519.906666476
CWCC.04378,WDFW.NoNatural,932313,,,,,,Other,47.312835,-124.259154,47.3128322910001,-124.259152083,unnamed,Pacific Ocean,Quinault,Federal,,,,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,33%,Downstream 0% Passable Barrier,,Resident and Anadromous,50.025,5,10.5,16.4,10,8.125,4,1,4,0%,0,2,3,67%,4,1,0.46,1,0.46,0.46,1,0.46,0,0,0,0,0,0,0,0,0,0.39,1,0.39,3,3,0.42,3,0.18,1,0.17,1,-99999,0,0,No,No,No,No,No,No,9.67729683691798,4,10.7133503523315,5,13.7507227707219,4,22.5968284276488,1,24.196321029554,3,-13832465.536326755,5993286.593051985
CWCC.04379,WDFW.NoNatural,932523,,,,,,Culvert,47.85863,-124.33533,47.8586381100001,-124.33533784,unnamed,Dowans Creek,Quileute,State,FR-G-1000,,,,Jefferson,Bogachiel River,20,Unknown,Unknown Barrier Status,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,20.425,0,0,9.8,5,5.625,1,1,4,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13840946.495941857,6083369.391452541
CWCC.04380,WDFW.NoNatural,932524,,,,,,Culvert,47.913414049,-124.398236843,47.9135427240001,-124.39824386,unnamed,Bogachiel River,Quileute,Private,,,,,Clallam,Bogachiel River,20,Barrier,0%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,32.825,0,0,22.2,5,5.625,5,1,4,Unknown Barrier Status,4,2,3,67%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13847949.162092276,6092483.458242345
CWCC.04384,WDFW.NoNatural,932529,,,,,,Culvert,47.48489,-124.04114,47.4848768310001,-124.041154023,Lunch Creek,Raft River,Quinault,Tribal,logging road,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Unknown,Unknown Barrier Status,,,Anadromous Only,27.475,3,7,10.6,2.5,4.375,1,2,3,33%,2,0,5,NA,5,1,0.07,1,0.07,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.06,1,0.27,2,0.03,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13808198.103291472,6021580.577846907
CWCC.04388,WDFW.NoNatural,932769,,,,,,Culvert,47.909025144,-124.386407456,47.9090815320001,-124.386412851,unnamed,Bogachiel River,Quileute,Private,,,,,Clallam,Bogachiel River,20,Barrier,33%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,28.225,0,0,17.6,5,5.625,4,1,4,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13846632.140151158,6091742.5476368265
CWCC.04395,WDFW.NoNatural,932776,,,,,,Culvert,48.069083177,-124.306922428,48.0691926370001,-124.306847103,unnamed,Lake Creek,Quileute,Private,,,,,Clallam,Sol Duc River-Quillayute River,20,Barrier,0%,,,Resident and Anadromous,48.425,5,8.5,21.8,7.5,5.625,5,1,4,33%,2,0,5,NA,5,1,0.24,1,0.24,0.24,1,0.24,0,0,0,0,0,0,0,0,0,0.06,1,0.06,3,2,0.3,2,0.21,2,0.13,1,-99999,0,0,No,No,No,No,No,No,12.6288033654913,3,13.9234758516288,3,16.0762452952477,3,23.6105600540344,1,30.3388540169893,2,-13837774.921582231,6118373.753538289
CWCC.04400,WDFW.NoNatural,932971,,,,,,Culvert,48.107619999,-124.08235,48.107378372,-124.082035074,Bear Creek,Sol Duc River,Quileute,Federal,,,,,Clallam,Sol Duc River-Quillayute River,20,Barrier,0%,,,Resident and Anadromous,58.275,5,10.5,23.4,12.5,6.875,5,1,4,67%,4,0,5,NA,5,1,0.14,1,0.14,0.14,1,0.14,0,0,0,0,0,0,0,0,0,0.14,1,0.14,3,3,0.18,1,0.57,3,0.12,1,-99999,0,0,No,No,No,No,No,No,11.3488420772145,5,12.6597005446709,3,8.19769083332222,5,25.8065586333847,1,25.1161154104501,2,-13812748.960985517,6124737.397322315
CWCC.04407,WDFW.NoNatural,933560,,,,,,Culvert,47.181594,-124.193186,47.181605684,-124.193187096,unnamed,Pacific Ocean,Quinault,Private,,,,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Unknown,Unknown Barrier Status,,,Resident and Anadromous,44,5,8.5,13,7.5,10,1,1,4,67%,4,0,5,NA,5,1,0.57,1,0.57,0.57,1,0.57,0,0,0,0,0,0,0,0,0,0.41,1,0.41,3,2,0.32,2,0.15,1,0.14,1,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13825122.347502567,5971767.2843044745
CWCC.04408,WDFW.NoNatural,933561,,,,,,Culvert,47.218962,-124.208304,47.2187505790001,-124.208138157,unnamed,Pacific Ocean,Quinault,County,Analyde Gap Rd,,,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,0%,,,Resident and Anadromous,55.2,5,10.5,22.2,7.5,10,5,1,4,Unknown Barrier Status,4,2,3,67%,4,1,0.16,1,0.67,0.16,1,0.67,0,0,0,0,0,0,0,0,0,0.16,1,0.38,3,3,0.21,2,0.52,3,0.14,1,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13826786.692057628,5977853.115293524
CWCC.04409,WDFW.NoNatural,933568,,,,,,Culvert,47.091214,-124.164618,47.091041368,-124.164529086,unnamed,Connor Creek,Quinault,Private,,,,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,67%,,,Resident and Anadromous,51.825,5,10.5,18.2,10,8.125,3,1,4,67%,4,0,5,NA,5,1,0.41,1,0.41,0.41,1,0.41,0,0,0,0,0,0,0,0,0,0.22,1,0.22,3,3,0.56,3,0.17,1,0.23,2,-99999,0,0,No,No,No,No,No,No,6.34512852238557,4,7.01063637372727,4,20.0300933664583,2,14.9658854402714,4,21.8665716438982,3,-13821932.152459467,5956947.022165402
CWCC.04414,WDFW.NoNatural,934116,,,,,,Culvert,47.918979,-124.399858,47.918711192,-124.399780315,unnamed,Bogachiel River,Quileute,Private,private; US 101,,,,Clallam,Bogachiel River,20,Barrier,0%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,30.025,0,0,19.4,5,5.625,5,2,3,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13848120.199494949,6093341.9124499485
CWCC.04415,WDFW.NoNatural,934117,,,,,,Culvert,47.918992,-124.406285,47.9191771600001,-124.406120308,unnamed,Bogachiel River,Quileute,Private,Campbell Pit Rd,,,,Clallam,Bogachiel River,20,Barrier,67%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,26.025,0,0,15.4,5,5.625,3,1,4,Unknown Barrier Status,4,2,3,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13848825.964221148,6093419.311430216
CWCC.04424,WDFW.NoNatural,934254,,,,,,Culvert,47.729308,-124.379711,47.729428855,-124.379670211,unnamed,Fletcher Creek,WSDOT - unknown; Hoh,State,US 101,,,167.25,Jefferson,Hoh River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,37.875,5,10.5,13,5,4.375,1,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.75,1,0.75,0.75,1,0.75,0,0,0,0,0,0,0,0,0,0.72,1,0.72,3,3,0.44,3,0.18,1,0.17,1,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13845881.55295977,6061958.900983253
CWCC.04425,WDFW.NoNatural,934255,,,,,,Culvert,47.732357,-124.376096,47.7323252560001,-124.375675825,unnamed,Fletcher Creek,WSDOT - uncorrected subject to injunction; Hoh,State,US 101,,,167.52,Jefferson,Hoh River,20,Barrier,67%,Resident Only,,Resident Only,31.075,2,1.5,18.2,5,4.375,3,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1,0.08,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,18.4240485407234,2,20.3579980122927,2,18.7262099646688,2,19.5892864613348,2,30.4610216776225,1,-13845436.89989585,6062438.263468154
CWCC.04475,WDFW.NoNatural,934593,,,,,,Culvert,47.944278,-124.381358,47.9442450230001,-124.380552209,Uncle John's Creek,Mill Creek,Quileute,Private,driveway;Rankin Rd,,,,Clallam,Bogachiel River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,35.125,5,10.5,9,5,5.625,1,1,4,Unknown Barrier Status,4,6,0,0%,0,1,0.09,1,0.25,0.09,1,0.25,0,0,0,0,0,0,0,0,0,0.22,1,0.35,3,3,0.44,3,0.29,2,0.18,1,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845979.736534,6097584.200544499
CWCC.04476,WDFW.NoNatural,934594,,,,,,Culvert,47.944263,-124.380551,47.9442742480001,-124.381358291,Uncle John's Creek,Mill Creek,Quileute,Private,driveway; Rankin Rd,,,,Clallam,Bogachiel River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,35.125,5,10.5,9,5,5.625,1,1,4,Unknown Barrier Status,4,7,0,0%,0,1,0.12,1,0.28,0.12,1,0.28,0,0,0,0,0,0,0,0,0,0.26,1,0.39,3,3,0.48,3,0.25,2,0.19,1,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13846069.469157452,6097589.0573308095
CWCC.04477,WDFW.NoNatural,934595,,,,,,Other,47.944145,-124.379722,47.944038784,-124.379923872,Uncle John's Creek,Mill Creek,Quileute,Private,field crossing,,,,Clallam,Bogachiel River,20,Barrier,67%,,,Resident and Anadromous,39.525,5,10.5,13.4,5,5.625,3,2,3,Unknown Barrier Status,4,5,0,0%,0,1,0.09,1,0.25,0.09,1,0.25,0,0,0,0,0,0,0,0,0,0.19,1,0.31,3,3,0.44,3,0.29,2,0.18,1,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845909.790296746,6097549.92678085
CWCC.04478,WDFW.NoNatural,934596,,,,,,Culvert,47.942553,-124.378009,47.942272131,-124.378030538,Uncle John's Creek,Mill Creek,Quileute,Private,driveway; Fern Hill Rd,,,,Clallam,Bogachiel River,20,Unknown,Unknown Barrier Status,,,Resident and Anadromous,29.925,5,8.5,5.8,5,5.625,1,4,1,33%,2,3,2,0%,0,1,0.03,1,0.19,0.03,1,0.19,0,0,0,0,0,0,0,0,0,0.04,1,0.16,3,2,0.35,2,0.35,2,0.17,1,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845699.025388842,6097256.342160307
CWCC.04479,WDFW.NoNatural,934597,,,,,,Culvert,47.942417,-124.377655,47.942477119,-124.378205701,Uncle John's Creek,Mill Creek,Quileute,Private,driveway; Fern Hill Rd,,,,Clallam,Bogachiel River,20,Barrier,33%,,,Resident and Anadromous,39.725,5,8.5,15.6,5,5.625,4,3,2,67%,4,4,1,0%,0,1,0.03,1,0.19,0.03,1,0.19,0,0,0,0,0,0,0,0,0,0.06,1,0.18,3,2,0.35,2,0.35,2,0.17,1,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845718.524391292,6097290.406832622
CWCC.04480,WDFW.NoNatural,934598,,,,,,Dam,47.942019,-124.377545,47.941874114,-124.377688751,Uncle John's Creek,Mill Creek,Quileute,Private,,,,,Clallam,Bogachiel River,20,Barrier,0%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,26.825,0,0,16.2,5,5.625,5,6,0,33%,2,1,4,0%,0,0,0,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845660.97778824,6097190.200425966
CWCC.04481,WDFW.NoNatural,934599,,,,,,Dam,47.942005,-124.377394,47.941874114,-124.377688751,Uncle John's Creek,Mill Creek,Quileute,Private,,,,,Clallam,Bogachiel River,20,Barrier,0%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,24.825,0,0,14.2,5,5.625,5,7,0,0%,0,2,3,0%,0,0,0,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845660.97778824,6097190.200425966
CWCC.04482,WDFW.NoNatural,934600,,,,,,Culvert,47.94196,-124.377468,47.9418862520001,-124.377699211,Uncle John's Creek,Mill Creek,Quileute,Private,driveway; Fern Hill Rd,,,,Clallam,Bogachiel River,20,Barrier,33%,Resident Only,,Resident Only,26.925,2,1.5,12.8,5,5.625,4,5,0,33%,2,3,2,0%,0,0,0,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0.01,1,0.13,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,21.5279217552579,2,23.7548168713768,1,18.02507101986,2,15.4996785072823,4,28.4096428887483,2,-13845662.142259251,6097192.217499637
CWCC.04493,WDFW.NoNatural,934848,,,,,,Culvert,47.47881,-124.0388,47.4787846190001,-124.038737312,unnamed,Lunch Creek,Quinault,Tribal,BIA 9200 Rd,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,33%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,22.875,0,0,16,2.5,4.375,4,3,2,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13807929.076200355,6020577.088841622
CWCC.04497,WDFW.NoNatural,934932,,,,,,Culvert,47.478199,-123.988599,47.478379664,-123.988646569,unnamed,Ten O'Clock Creek,Quinault,Private,private,,,,Grays Harbor,Lower Quinault River,21,Unknown,Unknown Barrier Status,Downstream 0% Passable Barrier,,Resident and Anadromous,29.025,5,10.5,5.4,5,3.125,1,5,0,0%,0,2,3,67%,4,1,0.57,1,0.57,0.57,1,0.57,0,0,0,0,0,0,0,0,0,0.63,1,0.63,3,3,0.42,3,0.27,2,0.17,1,-99999,0,0,No,No,No,No,No,No,20.6541190432429,2,22.6726309108519,1,21.8102423212322,1,18.4746776725722,2,32.8203732919086,1,-13802353.000169381,6020510.390047283
CWCC.04498,WDFW.NoNatural,934933,,,,,,Other,47.48142,-123.988711,47.4814695420001,-123.988939096,unnamed,Ten O'Clock Creek,Quinault,Tribal,BIA;US-101,,,,Grays Harbor,Lower Quinault River,21,Unknown,Unknown Barrier Status,Downstream 0% Passable Barrier,,Resident and Anadromous,30.225,5,10.5,6.6,5,3.125,1,6,0,0%,0,0,5,NA,5,1,0.13,1,0.13,0.13,1,0.13,0,0,0,0,0,0,0,0,0,0.16,1,0.16,3,3,0.16,1,0.5,3,0.07,1,-99999,0,0,No,No,No,No,No,No,20.6541190432429,2,22.6726309108519,1,21.8102423212322,1,18.4746776725722,2,32.8203732919086,1,-13802385.56418342,6021019.326072582
CWCC.04509,WDFW.NoNatural,934942,,,,,,Other,47.4779,-123.98864,47.477908459,-123.988611832,unnamed,Ten O'Clock Creek,Quinault,Private,Unnamed,,,,Grays Harbor,Lower Quinault River,21,Barrier,33%,Downstream 0% Passable Barrier,,Resident and Anadromous,39.525,5,12,14.4,5,3.125,4,3,2,0%,0,3,2,67%,4,1,0.61,1,0.61,0.61,1,0.61,0.01,1,0.01,0,0,0,0,0,0,0.66,1,0.66,4,3,0.44,3,0.27,2,0.17,1,0.04,1,0,No,No,No,No,No,No,20.6541190432429,2,22.6726309108519,1,21.8102423212322,1,18.4746776725722,2,32.8203732919086,1,-13802349.133290788,6020432.78024821
CWCC.04510,WDFW.NoNatural,934943,,,,,,Other,47.47411,-123.98959,47.4740193860001,-123.989064094,unnamed,Ten O'Clock Creek,Quinault,Tribal,forest road; US 101,,,,Grays Harbor,Lower Quinault River,21,Barrier,0%,Downstream 0% Passable Barrier,,Resident and Anadromous,41.725,5,12,16.6,5,3.125,5,2,3,0%,0,4,1,33%,2,1,0.88,1,0.88,0.88,1,0.88,0.29,1,0.29,0,0,0,0,0,0,0.93,1,0.93,4,3,0.54,3,0.24,2,0.21,2,0.08,1,0,No,No,No,No,No,No,20.6541190432429,2,22.6726309108519,1,21.8102423212322,1,18.4746776725722,2,32.8203732919086,1,-13802399.478925288,6019792.256481321
CWCC.04511,WDFW.NoNatural,934944,,,,,,Other,47.47236,-123.99003,47.4722545880001,-123.989582247,unnamed,Ten O'Clock Creek,Quinault,Tribal,forest road; US 101,,,,Grays Harbor,Lower Quinault River,21,Barrier,0%,,,Resident and Anadromous,44.925,5,14,17.8,5,3.125,5,1,4,33%,2,5,0,0%,0,1,0.14,1,1.01,0.14,1,1.01,0.14,1,0.42,0,0,0,0,0,0,0.14,1,1.06,4,4,0.77,4,0.17,1,0.28,2,0.15,1,0,No,No,No,No,No,No,20.6541190432429,2,22.6726309108519,1,21.8102423212322,1,18.4746776725722,2,32.8203732919086,1,-13802457.159419231,6019501.612878993
CWCC.04512,WDFW.NoNatural,934945,,,,,,Dam,47.5475,-124.3367,47.5474716960001,-124.336680504,unnamed,Queets River,Quinault,Tribal,,,,,Jefferson,Queets River,21,Barrier,0%,,,Resident and Anadromous,48.425,5,8.5,21.8,7.5,5.625,5,1,4,33%,2,0,5,NA,5,1,0.89,1,0.89,0.89,1,0.89,0,0,0,0,0,0,0,0,0,0.86,1,0.86,3,2,0.36,2,0.31,2,0.18,1,-99999,0,0,No,No,No,No,No,No,15.1825170402556,3,16.7414104402496,2,15.1585919000284,4,21.7792374100942,1,28.9033488411876,2,-13841095.960587641,6031897.745247763
CWCC.04513,WDFW.NoNatural,934951,,,,,,Culvert,47.47928,-124.04236,47.4792011490001,-124.042113132,unnamed,Lunch Creek,Quinault,Tribal,BIA 9200 Rd,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,33%,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,25.275,0,0,18.4,2.5,4.375,4,2,3,33%,2,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13808304.870794104,6020645.694463196
CWCC.04514,WDFW.NoNatural,934952,,,,,,Culvert,47.48077,-124.0498,47.4809451400001,-124.04969279,unnamed,Lunch Creek,Quinault,Tribal,BIA 9200 Rd,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,26.275,0,0,19.4,2.5,4.375,5,2,3,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13809148.63448748,6020932.949415237
