OBJECTID,BarrierID,StreamName,TributaryTo,County,OwnerType,FeatureType,Species,PassiblePercent,HabitatQuantity_Chinook_mi,HabitatQuality_IPScore_Chinook,HabitatQuantity_Coho_mi,HabitatQuality_IPScore_Coho,HabitatQuantity_Steelhead_mi,HabitatQuality_IPScore_Steelhea,HabitatQuantity_Chum_mi,HabitatQuantity_Cutthroat_mi,NumberSpeciesBenefit,DownstreamBarriers_Count,DownstreamBarriers_MinpercPass,UpstreamBarriers_Count,UpstreamBarriers_MinpercPass,RoadDensity_mipersqmi,WaterQuality_303d,StreamTemperature_degC,FutureStreamTemperature_degC,CanopyCover_openingangledegrees,TreeHeight_avgm,BufferWidth_avgm,NetHabitatQuantity_Chinook_mi,NetHabitatQualityIPScore_Chinoo,NetHabitatQuantity_Coho_mi,NetHabitatQualityIPScore_Coho,NetHabitatQuantity_Steelhead_mi,NetHabitatQualityIPScore_Steelh,NetHabitatQuantity_Chum_mi,NetHabitatQuantity_Cutthroat_mi,DistancetoUpstreamBarrier_miles,BarrierFlag,GSU_Eco_Region,GSU_Subbasin,GSU,Score,Rank,Barrier_Passibility,Habitat_Quantity_Chinook,Habitat_Quality_Chinook,Habitat_Quantity_Steelhead,Habitat_Quality_Steelhead,Habitat_Quantity_Coho,Coho_Habitat_Quanity_Raw_Data,Habitat_Quality_Coho,Habitat_Quantity_Cutthroat,Habitat_Quantity_Chum,Number_of_Species_Benefitting,Downstream_Barriers,Upstream_Barriers,Road_Density,Water_Quality,Stream_Temperature,Future_Stream_Temperature,Canopy_Opening_Angle,Tree_Height,Buffer_Width,Riparian_Score,Percentile,GSU_Scenario,GlobalID,geoms
1165,601394,unnamed,unnamed Stearns Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.18,0.5,0.18,0.2,0,0.18,3,4,33,0,-99999,5.77186834202134,,19.157133102417,20.9716453552246,0,0,0,0,-99999,0.18,0.5,0.18,0.2,0,0.18,1.07675785399968,,Cascade Mts Region,Stearns SB,Stearns Cr,40.6666666666667,1564,10,0,0,1,2,1,0.18,3,1,0,3,0,5,2,5,2,2,10,0,1,3.66666666666667,24.5865758754864,3,1362b6bb-2815-4593-85bc-d066519f0bff,"c(x = -122.935411358231, y = 46.5778695425655)"
1166,934083,unnamed,unnamed Alllen Cr trib,Lewis,Private,Dam,"CO, SH, SRCT, RT",33,0,-99999,0,-99999,0,-99999,0,0,0,17,0,2,0,3.82186019467875,,20.1163940429688,20.9322052001953,-99999,-99999,-99999,0,-99999,0.51,-99999,0.51,-99999,0,0.51,0.0220396332105432,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,28.3333333333333,2045,10,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,2,4,4,5,4.33333333333333,0.656614785992218,0,34e55400-ad2f-4ae0-a0a5-93bcce5aaa55,"c(x = -122.851000066718, y = 46.5732165427396)"
1167,934077,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.78,0.65,0.78,0.22,0,0.78,3,8,0,11,0,3.82186019467875,,19.9547214508057,20.9582233428955,-99999,-99999,-99999,0,-99999,0.21,0.65,0.21,0.22,0,0.21,0.0202263958006307,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,38.3333333333333,1728,5,0,0,2,2,2,0.78,4,2,0,3,0,1,4,5,2,2,4,4,5,4.33333333333333,15.4912451361868,0,ad3b7928-dd6a-41b3-b6a1-b7f15931d332,"c(x = -122.852083395602, y = 46.5777077612066)"
1168,934088,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.78,-99999,0.78,-99999,0,0.78,3,11,0,8,0,3.82186019467875,,19.9705715179443,20.956563949585,-99999,-99999,-99999,0,-99999,0.26,-99999,0.27,-99999,0,0.26,0.0469428694561963,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,32.3333333333333,1992,5,0,0,2,0,2,0.78,0,2,0,3,0,1,4,5,2,2,4,4,5,4.33333333333333,2.91828793774319,0,50ad22fb-67bd-4fd0-b14c-3ca45b3fb63a,"c(x = -122.851546535033, y = 46.576686646957)"
1169,934084,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.51,-99999,0.51,-99999,0,0.51,3,18,0,1,67,3.82186019467875,,20.1163940429688,20.9322052001953,-99999,-99999,-99999,0,-99999,0.51,-99999,0.51,-99999,0,0.51,0.0192213484316176,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,44.3333333333333,1216,15,0,0,2,0,2,0.51,0,2,0,3,0,3,4,5,2,2,4,4,5,4.33333333333333,40.8560311284047,0,4c9f146b-e555-4a1e-b108-644f3bc385b4,"c(x = -122.851413149717, y = 46.5731471713019)"
1170,934081,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0,-99999,0,-99999,0,0,0,14,0,5,0,3.82186019467875,,20.0696887969971,20.9508972167969,-99999,-99999,-99999,0,-99999,0.51,-99999,0.51,-99999,0,0.51,0.0212983424680573,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,28.3333333333333,2046,10,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,2,4,4,5,4.33333333333333,0.656614785992218,0,06041c05-0812-4c4e-9058-064ee8891b27,"c(x = -122.850170682284, y = 46.5740413279494)"
1171,934085,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.51,-99999,0.51,-99999,0,0.51,3,19,0,0,-99999,3.82186019467875,,20.1163940429688,20.9322052001953,-99999,-99999,-99999,0,-99999,0.51,-99999,0.51,-99999,0,0.51,0.274827662333065,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,36.3333333333333,1860,5,0,0,2,0,2,0.51,0,2,0,3,0,5,4,5,2,2,4,4,5,4.33333333333333,9.14396887159533,0,bb260e3e-5782-46a4-b9dd-aa59e34a8677,"c(x = -122.851707194313, y = 46.5730069880398)"
1172,934079,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.78,-99999,0.78,-99999,0,0.78,3,10,0,9,0,3.82186019467875,,19.9643211364746,20.9572124481201,-99999,-99999,-99999,0,-99999,0.21,-99999,0.21,-99999,0,0.21,0.0297177008007993,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,37.3333333333333,1798,10,0,0,2,0,2,0.78,0,2,0,3,0,1,4,5,2,2,4,4,5,4.33333333333333,12.15953307393,0,d253edd7-8671-4ebe-b8b5-7e2cd0c90f3b,"c(x = -122.851759206084, y = 46.5770911553226)"
1173,934078,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.78,-99999,0.78,-99999,0,0.78,3,9,0,10,0,3.82186019467875,,19.957555770874,20.9578800201416,-99999,-99999,-99999,0,-99999,0.21,-99999,0.21,-99999,0,0.21,0.0250739626995702,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,32.3333333333333,1993,5,0,0,2,0,2,0.78,0,2,0,3,0,1,4,5,2,2,4,4,5,4.33333333333333,2.91828793774319,0,7203a93e-16f8-4ac6-b77c-5a3a19ec5faf,"c(x = -122.851937698123, y = 46.5774326870595)"
1174,934086,unnamed,unnamed Allen Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.51,-99999,0.51,-99999,0,0.51,3,15,0,4,0,3.82186019467875,,20.1163940429688,20.9322052001953,-99999,-99999,-99999,0,-99999,0.51,-99999,0.51,-99999,0,0.51,0.0491340637009882,Missing Riparian Data; 0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,42.3333333333333,1391,15,0,0,2,0,2,0.51,0,2,0,3,0,1,4,5,2,2,4,4,5,4.33333333333333,31.7850194552529,0,a4892a8d-5ddb-460d-b6eb-bcf860a6749f,"c(x = -122.85047221369, y = 46.5738293160864)"
1175,601018,unnamed,SF Newaukum R,Lewis,Private,Culvert,"CO, RT",33,0,-99999,2.84,0.59,2.84,0.23,0,2.84,3,0,-99999,1,67,3.53591883741845,,19.4143333435059,20.3157444000244,0,0,0,0,-99999,0.85,0.59,0.85,0.24,0,0.85,1.08020041699615,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,57.6666666666667,216,10,0,0,5,2,5,2.84,3,5,0,3,5,3,4,5,2,2,10,0,1,3.66666666666667,89.4698443579767,0,0a21f1d8-b1fd-4571-80e1-5242db48fe51,"c(x = -122.800964060526, y = 46.5692706690512)"
1176,601448,unnamed,Chehalis R,Grays Harbor,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.07,0.55,0.07,0.19,0,0.07,3,0,-99999,0,-99999,5.48653705630443,,16.7928066253662,18.3172016143799,6.75898976624012e-4,18.2714004516602,91.1623001098633,0,-99999,0.07,0.55,0.07,0.19,0,0.07,2.10795306328554,,Central Lowlands Region,Delzene SB,Delzene Cr,43.3333333333333,1328,5,0,0,0,1,0,0.07,3,0,0,3,5,5,2,5,3,2,10,8,10,9.33333333333333,36.284046692607,0,02bc3ce1-a01f-497e-bbb0-5ffae0c90269,"c(x = -123.390733185374, y = 46.9395023018458)"
1177,125 1706W16C,unnamed,Workman Cr,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0,-99999,0.16,0.16,0,0,1,1,67,0,-99999,5.17425721763819,,16.4199619293213,17.4918575286865,0,0,0,0,-99999,0,-99999,0.16,0.16,0,0,0.710422674433082,,Central Lowlands Region,Workman SB,Workman Creek,37.6666666666667,1789,10,0,0,1,1,0,0,0,0,0,1,4,5,2,5,3,2,10,0,1,3.66666666666667,13.6916342412451,0,b5b69cff-12cb-4adb-b3c3-a76e30de41e2,"c(x = -123.433926927155, y = 46.9656394578571)"
1178,940343,unnamed,Salmon Cr,Pacific,State,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.21,0.65,0.21,0.29,0,0.21,3,0,-99999,2,33,5.69367526736663,,14.8604125976563,16.4895973205566,90.1911010742188,7.5,12.6313495635986,0,-99999,0.08,0.69,0.08,0.36,0,0.08,0.0512358352497676,,Willapa Hills Region,Rock(UC) SB,Rock (UC) Creek,51,595,15,0,0,1,2,1,0.21,4,1,0,3,5,2,2,5,3,3,5,4,3,4,71.2791828793774,0,07ff5a59-b75b-4325-b290-cc7b7180afd0,"c(x = -123.392223066676, y = 46.5446368800945)"
1179,994735,unnamed,unnamed,Grays Harbor,Private,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,1.65,0.67,1.14,0.25,0,1.65,3,1,67,2,33,5.89105488107732,,16.0081806182861,17.3882751464844,0,0,0,0,-99999,1.4,0.86,1.14,0.31,0,1.4,0.489753073182059,,Black Hills Region,Cloquallum SB,Cloquallum Cr,46.6666666666667,964,5,0,0,3,2,4,1.65,4,4,0,3,4,2,2,5,3,2,10,0,1,3.66666666666667,52.8210116731518,2,f9435e00-120d-4b88-9e54-b5ad5413e610,"c(x = -123.274132499568, y = 47.0829066194012)"
1180,601537,Laughlin Cr,Cedar Cr,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.11,0.49,0.75,0.21,0,1.11,3,1,67,0,-99999,5.73902625582839,,17.9427700042725,18.8807373046875,4.13631001720205e-4,15.9125995635986,34.3469505310059,0,-99999,1.11,0.49,0.75,0.21,0,1.11,9.6212999219786,,Willapa Hills Region,South Fork SB,Upper SF Chehalis Tribs,49,758,5,0,0,2,2,3,1.11,3,3,0,3,4,5,2,5,2,2,10,8,6,8,63.1566147859922,0,ab304c4b-4b48-46c9-b200-2077a7dcab66,"c(x = -123.058334969775, y = 46.4589673615008)"
1181,601813,unnamed,China Cr,Lewis,County,Culvert,"CO, SRCT, RT",67,0,-99999,3.53,0.56,0.4,0.3,0,3.53,3,6,0,6,33,6.82118766207388,,20.0630294027,22.8395577661,33.3401985168457,11.9175500869751,64.6764984130859,0,-99999,0.89,0.74,0.4,0.3,0,0.89,1.15105636574832,0% Passible Barrier Downstream,Cascade Mts Region,China SB,China Creek,44.6666666666667,1162,5,0,0,1,2,6,3.53,3,6,0,3,0,2,1,5,2,1,8,6,9,7.66666666666667,42.6556420233463,0,0dfeeeb0-7294-4582-8d37-0961292dd71c,"c(x = -122.920907834669, y = 46.7277725607607)"
1182,601133,unnamed,EF Satsop R,Grays Harbor,Private,Dam,"CO, SH, SRCT, RT",0,0,-99999,0.23,0.71,0.04,0.27,0,0.23,3,2,0,0,-99999,5.77990389688028,,16.8811187744141,17.7928924560547,180,0,100,0,-99999,0.23,0.71,0.04,0.27,0,0.23,5.30023921273169,0% Passible Barrier Downstream,Olympic Mts Region,Satsop SB,Lower EF Satsop Tribs,46.6666666666667,986,15,0,0,0,2,1,0.23,4,1,0,3,0,5,2,5,3,2,1,0,10,3.66666666666667,52.8210116731518,0,e6b81640-f22a-4c86-9b29-8a24f65601d7,"c(x = -123.516429257393, y = 47.0625847974026)"
1183,125 1605W20A,unnamed,Williams Cr,Grays Harbor,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.42,0.49,0.42,0.19,0,0.42,3,0,-99999,0,-99999,3.68679723468057,,17.0666160583496,18.6603851318359,-99999,-99999,-99999,0,-99999,0.42,0.49,0.42,0.19,0,0.42,1.89599641845458,Missing Riparian Data,Central Lowlands Region,Rock (Central Lowlands) SB,Rock (CL) Cr,42.3333333333333,1398,5,0,0,1,1,1,0.42,3,1,0,3,5,5,4,5,2,2,4,4,5,4.33333333333333,31.7850194552529,3,7cf2079b-b699-4c7c-ba28-a468d758c389,"c(x = -123.34828405773, y = 46.8590764735179)"
1184,601949,Salmon Cr,Black R,Thurston,Private,Culvert,"CO, SRCT, RT",67,0,-99999,5.06,0.75,2.43,0.3,0,5.06,3,5,33,5,33,4.01101344935575,,17.0061836242676,18.1586093902588,0,0,0,0,-99999,2.56,0.85,2.23,0.3,0,2.56,1.73479750687488,,Black River Region,Black River SB,Upper Black Tribs,52.6666666666667,455,5,0,0,5,2,8,5.06,4,8,0,3,0,2,3,5,2,2,10,0,1,3.66666666666667,77.2373540856031,0,5d281891-539a-4673-8aa1-0f9124cd72de,"c(x = -122.911145538747, y = 46.9342835850075)"
1185,601389,unnamed,Stearns Cr,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,3.09,0.56,2.49,0.2,0,3.09,3,6,33,4,33,5.77186834202134,,19.0352668762207,20.8442115783691,0,0,0,0,-99999,1.19,0.16,0.59,0.07,0,1.19,0.638111419231749,,Cascade Mts Region,Stearns SB,Stearns Cr,51.6666666666667,532,10,0,0,5,2,6,3.09,3,6,0,3,0,2,2,5,2,2,10,0,1,3.66666666666667,73.6867704280156,3,a79dd96c-4b9d-40b2-87cb-271b5533c8c4,"c(x = -122.912527190541, y = 46.5714880678887)"
1186,125 1706W26A,unnamed,Delezene Cr,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,0.27,0.62,0.27,0.25,0.53,0.27,4,0,-99999,0,-99999,5.48653705630443,,16.7841205596924,18.236421585083,30.3285007476807,23,39.8932495117188,0,-99999,0.27,0.62,0.27,0.25,0.53,0.27,4.779183959222,,Central Lowlands Region,Delzene SB,Delzene Cr,55,335,10,0,0,1,2,1,0.27,4,1,2,4,5,5,2,5,3,2,8,10,6,8,83.8764591439689,0,d3b7871d-10fe-4e88-a5bb-01d74d1c0908,"c(x = -123.397671723431, y = 46.9385491948138)"
1187,132142251,unnamed,Chehalis R,Grays Harbor,Private,Culvert,"CO, SRCT",0,0,-99999,0.28,0.25,0,-99999,0,0.28,2,0,-99999,0,-99999,3.01616510625445,,20.1641216278076,21.1015548706055,-99999,-99999,-99999,0,-99999,0.28,0.25,0,-99999,0,0.28,0.517739547357503,Missing Riparian Data,Lower Chehalis Region,Lower Chehalis River SB,Lower Chehalis: Black to Porter SB,47.3333333333333,925,15,0,0,0,0,1,0.28,2,1,0,2,5,5,4,5,2,1,4,4,5,4.33333333333333,55.5933852140078,1,9516caa3-57af-4253-a855-eb9068471247,"c(x = -123.303697620186, y = 46.9312278518621)"
1188,132151490A,unnamed,Hay Cr,Lewis,Private,Culvert,"CO, SRCT, RT",0,0,-99999,0.13,0.22,0.13,0.1,0,0.13,3,0,-99999,0,-99999,5.29416785043802,,17.3430461883545,18.6193866729736,-99999,-99999,-99999,0,-99999,0.13,0.22,0.13,0.1,0,0.13,0.477596283972192,Missing Riparian Data,Willapa Hills Region,Capps SB,Capps Creek,49.3333333333333,749,15,0,0,1,1,1,0.13,2,1,0,3,5,5,2,5,2,2,4,4,5,4.33333333333333,64.4941634241245,0,822b3b9b-8361-4d39-80b9-c1e9b2794b7b,"c(x = -123.298520525428, y = 46.64724371628)"
1189,601549,unnamed,unnamed Lost Cr trib,Lewis,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.16,0.08,0.16,0.04,0,0.16,3,1,33,0,-99999,6.72833967937911,,18.6672191619873,19.4242763519287,-99999,-99999,-99999,0,-99999,0.16,0.08,0.16,0.04,0,0.16,0.566702370636608,Missing Riparian Data,Willapa Hills Region,South Fork SB,Stillman (SFC) Cr,45.3333333333333,1139,15,0,0,1,1,1,0.16,1,1,0,3,3,5,1,5,2,2,4,4,5,4.33333333333333,45.6712062256809,1,ec9e811b-8e86-4539-a579-779123e6f810,"c(x = -123.19563411483, y = 46.5733270487085)"
1190,601419,Beaver Cr,SF Chehalis R,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.85,0.5,0.13,0.25,0,0.85,3,2,33,0,-99999,5.73902625582839,,19.4781360626221,20.3047199249268,65.4779968261719,5.01932001113892,48.2032012939453,0,-99999,0.85,0.5,0.13,0.25,0,0.85,7.98066842640631,,Willapa Hills Region,South Fork SB,Lower SF Chehalis Tribs,40.6666666666667,1545,5,0,0,1,2,2,0.85,3,2,0,3,1,5,2,5,2,2,6,4,7,5.66666666666667,24.5865758754864,0,8a75776e-50d4-49f8-a3b9-2bddae76b7c6,"c(x = -123.15560458741, y = 46.5729010754911)"
1191,700074,unnamed,Coal Cr,Lewis,Private,Other,"CO, SRCT, RT",67,0,-99999,2.79,0.46,2.35,0.2,0,2.79,3,0,-99999,0,-99999,6.46304367428619,,20.5550694153,20.9437718127,0,0,0,0,-99999,2.79,0.46,2.35,0.2,0,2.79,12.296531447859,,Cascade Mts Region,Salzer SB,Salzer Creek,51.6666666666667,533,5,0,0,5,2,5,2.79,3,5,0,3,5,5,1,5,2,2,10,0,1,3.66666666666667,73.6867704280156,0,368dc07e-4fff-4b8a-95ac-226ff2fa83aa,"c(x = -122.936045586144, y = 46.6672528646483)"
1192,132142185,unnamed,Taylor Cr,Lewis,Private,Culvert,"CO, SRCT",33,0,-99999,0.61,0.32,0,-99999,0,0.61,2,0,-99999,0,-99999,3.82186019467875,,19.595588684082,20.9422130584717,6.12668984103948e-4,9.46872043609619,93.6893005371094,0,-99999,0.61,0.32,0,-99999,0,0.61,1.28665661352846,,Cascade Mts Region,Newaukum SB,Lower Newaukum Tribs,49,760,10,0,0,0,0,2,0.61,2,2,0,2,5,5,4,5,2,2,10,4,10,8,63.1566147859922,0,630701f1-64b8-4c6e-bc3f-913fd5208ac7,"c(x = -122.860923875245, y = 46.6195231976069)"
1193,132151474,unnamed,SF Newaukum R,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.76,0.59,0.76,0.24,0,0.76,3,1,0,0,-99999,3.53591883741845,,19.4093551635742,20.3181266784668,0,0,0,0,-99999,0.76,0.59,0.76,0.24,0,0.76,2.20776772381903,0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,45.6666666666667,1068,10,0,0,2,2,2,0.76,3,2,0,3,0,5,4,5,2,2,10,0,1,3.66666666666667,48.0301556420233,0,4cd83f61-4e3e-4d3f-ac65-5207af14d422,"c(x = -122.804521992056, y = 46.5811766636811)"
1194,601555,unnamed,Gheer Cr,Lewis,Private,Culvert,"CO, SRCT, RT",0,0,-99999,0.14,0.45,0,-99999,0,0.14,2,5,0,1,33,3.53591883741845,,16.5246677398682,18.0583248138428,8.18659019470215,10.8687448501587,73.1804962158203,0,-99999,0.14,0.45,0,-99999,0,0.14,1.04243200118674,0% Passible Barrier Downstream,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,47.6666666666667,885,15,0,0,0,0,1,0.14,3,1,0,2,0,3,4,5,3,2,10,6,10,8.66666666666667,57.5875486381323,0,bdf6aa56-aebf-42aa-b8ac-d8a0bef81bad,"c(x = -122.695855716405, y = 46.5979400945117)"
1195,932911,unnamed,unnamed Stowell Cr trib,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,1.08,0.65,0.76,0.23,0,1.08,3,1,67,5,0,5.74481629098802,,16.7973442077637,16.3733348846436,0,0,0,0,-99999,0.41,0.68,0.41,0.24,0,0.41,0.0993644065373226,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,48.6666666666667,782,10,0,0,2,2,3,1.08,4,3,0,3,4,1,2,5,3,3,10,0,1,3.66666666666667,62.0136186770428,0,709572f2-065e-47db-9ace-298e06fbf2f6,"c(x = -122.57340862648, y = 46.6063640779966)"
1196,933373,unnamed,unnamed Vance Cr trib,Grays Harbor,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.44,0.24,0,-99999,0,0.44,2,14,33,0,-99999,5.17425721763819,,16.7895393371582,17.2262229919434,-99999,-99999,-99999,0,-99999,0.44,0.24,0,-99999,0,0.44,0.396410448460591,Missing Riparian Data,Black Hills Region,Newman SB,Newman-Vance Cr,32.3333333333333,1997,5,0,0,0,0,1,0.44,2,1,0,2,0,5,2,5,3,2,4,4,5,4.33333333333333,2.91828793774319,0,4472e1a4-94c9-48ae-a2b4-e946294f8607,"c(x = -123.416819552347, y = 47.0098555455715)"
1197,994734,unnamed,unnamed,Mason,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0,-99999,0,-99999,0,0,0,8,0,0,-99999,5.89105488107732,,15.8298797607422,17.2661361694336,0,0,0,0,-99999,0.56,0.26,0.34,0.13,0,0.56,1.20304511997418,0% Passible Barrier Downstream,Black Hills Region,Cloquallum SB,Cloquallum Cr,35.6666666666667,1903,15,0,0,0,0,0,0,0,0,0,0,0,5,2,5,3,2,10,0,1,3.66666666666667,7.78210116731518,2,ceb9d0c9-2bf5-45b1-ba2c-d0960b4ceb72,"c(x = -123.272615225851, y = 47.0911740438216)"
1198,132162184C,unnamed,Scatter Cr,Thurston,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.17,-99999,0.17,-99999,0,0.17,3,1,0,0,-99999,5.33113409169212,,17.4611358642578,18.9388370513916,0,0,0,0,-99999,0.17,-99999,0.17,-99999,0,0.17,1.73417621325659,0% Passible Barrier Downstream,Black River Region,Scatter SB,Scatter Cr,40.6666666666667,1565,15,0,0,1,0,1,0.17,0,1,0,3,0,5,2,5,2,2,10,0,1,3.66666666666667,24.5865758754864,2,ab4dc2cf-b396-4d71-a87e-f7ab30c76128,"c(x = -122.933865951337, y = 46.8221045682873)"
1199,132161317F,unnamed,Kearney Cr,Lewis,Private,Culvert,"CO, SRCT, RT",0,0,-99999,0.66,0.24,0,-99999,0,0.66,2,0,-99999,0,-99999,5.74481629098802,,17.271312713623,16.671968460083,-99999,-99999,-99999,0,-99999,0.66,0.24,0,-99999,0,0.66,0.444617851063761,Missing Riparian Data,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,49.3333333333333,726,15,0,0,0,0,2,0.66,2,2,0,2,5,5,2,5,2,3,4,4,5,4.33333333333333,64.4941634241245,0,a4bcd910-37a8-487b-a081-0ab6deb84a05,"c(x = -122.61102482221, y = 46.6058782586711)"
1200,1320287,unnamed,EF Satsop R,Grays Harbor,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.86,0.72,0.55,0.28,0.55,0.86,4,1,67,2,33,5.77990389688028,,16.6160125732422,17.7254390716553,0,0,0,0,-99999,0.86,0.72,0.55,0.28,0.55,0.86,4.54730136429049,,Olympic Mts Region,Satsop SB,Lower EF Satsop Tribs,44.6666666666667,1177,5,0,0,2,2,2,0.86,4,2,2,4,4,2,2,5,3,2,10,0,1,3.66666666666667,42.6556420233463,0,e168ca37-0592-4a6c-aedf-acde2788b0b0,"c(x = -123.494345499283, y = 47.0682853172339)"
1201,933792,unnamed,Hope Cr,Lewis,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0,-99999,0,-99999,0,0,0,2,0,0,-99999,5.29416785043802,,19.361047744751,20.416748046875,-99999,-99999,-99999,0,-99999,0.39,0.26,0.29,0.13,0,0.39,1.81758116559281,Missing Riparian Data; 0% Passible Barrier Downstream,Willapa Hills Region,Hope SB,Hope Creek,35.3333333333333,1923,15,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,2,4,4,5,4.33333333333333,6.90661478599222,0,f9135f9e-dfc2-4ffe-a4cf-eed1f4a6cd89,"c(x = -123.198156397907, y = 46.630006611026)"
1202,601259,unnamed,Bunker Cr,Lewis,Private,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.53,0.62,0.06,0.29,0,0.53,3,2,67,0,-99999,5.36569974867767,,19.1948661804199,20.1219520568848,9.58724995143712e-4,10.5635004043579,59.2919998168945,0,-99999,0.53,0.62,0.06,0.29,0,0.53,7.71572573978878,,Central Lowlands Region,Bunker SB,Bunker Cr,45,1156,5,0,0,0,2,2,0.53,4,2,0,3,3,5,2,5,2,2,10,6,8,8,43.9445525291829,3,57ae6eaa-d11b-4fd3-9249-cef2df22f4a3,"c(x = -123.155238423832, y = 46.6914735782863)"
1203,999561,unnamed,Hatchery Cr,Grays Harbor,County,Culvert,"CO, SH, SRCT, RT, BT",33,0,-99999,0.07,-99999,0.07,-99999,0,0.07,3,2,0,0,-99999,3.70163751942276,,14.9887561798096,16.8306713104248,-99999,-99999,-99999,0,-99999,0.07,-99999,0.07,-99999,0,0.07,0.0618514289727296,Missing Riparian Data; 0% Passible Barrier Downstream,Grays Harbor Region,Humptulips SB,Middle Humptulips Tribs,37.3333333333333,1822,10,0,0,0,0,0,0.07,0,0,0,3,0,5,4,5,3,3,4,4,5,4.33333333333333,12.15953307393,0,f3217b79-4e38-4348-b1a5-d171d1f7addb,"c(x = -124.002104659382, y = 47.2467456575666)"
1204,132141066,unnamed,EF Hoquiam R,Grays Harbor,Private,Culvert,"CO, SRCT, RT",0,0,-99999,0.6,0.37,0,-99999,0.6,0.6,3,0,-99999,0,-99999,4.02627294640534,,14.4975509643555,15.5161266326904,0,0,0,0,-99999,0.6,0.37,0,-99999,0.6,0.6,1.2095869274573,,Grays Harbor Region,Hoquiam SB,EF Hoquiam Tribs,53.6666666666667,410,15,0,0,0,0,2,0.6,2,2,2,3,5,5,3,5,3,3,10,0,1,3.66666666666667,80.4231517509728,0,c65ec925-ddfb-4072-b411-6e9964a2f4a7,"c(x = -123.85372361323, y = 47.0458707853003)"
